system:index,area_ha,dNBR,fire_class,fire_date_str,fire_year,nbr_post,nbr_post2,nbr_post3,nbr_pre,sensor,severity,.geo
000000000000000005c9,0.01,0.01665570769789715,소규모,2021-05-08,2021,0.1962226421226068,0.25831599568926805,0.289286931754941,0.21287834982050394,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.23782015180342,37.407287259831136]}"
000000000000000005cc,0.01,-0.010953414155409125,소규모,2021-04-29,2021,0.2983293060633288,0.31434443710794224,0.3028721004209875,0.2873758919079197,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.50701608239996,37.2575907783659]}"
000000000000000005ce,0.01,0.028072774086993962,소규모,2021-04-25,2021,0.13901544474992092,0.16581268912300323,0.24589542248131693,0.16708821883691488,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.31613088450405,37.656519795011384]}"
000000000000000005cf,0.01,0.037081675630406596,소규모,2021-04-17,2021,0.2188171343452911,0.24886681609630498,0.40806038964968283,0.2558988099756977,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.63829647651445,37.59338338319565]}"
000000000000000005d5,0.01,0.07959483817969537,소규모,2021-05-09,2021,0.25827192912926417,0.35782771248486134,0.2921807572431112,0.33786676730895954,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.20644791454559,38.214946397237576]}"
000000000000000005df,0.01,-0.008950618346804384,소규모,2021-07-31,2021,0.15909073967946183,0.12712443543680466,0.013846770204961504,0.15014012133265744,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.37204155485898,37.12355020069932]}"
00000000000000000590,0.02,0.023311124197932687,소규모,2021-02-12,2021,0.15919979289219224,0.2582327588946156,0.3020160896706816,0.18251091709012493,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.16798816795963,37.27740702344742]}"
00000000000000000599,0.02,0.021441345733828804,소규모,2021-02-12,2021,0.1434961708388967,0.23688745379436496,0.18412570930266323,0.1649375165727255,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.26923651647918,38.126112186050825]}"
000000000000000005a1,0.02,0.01698500092933386,소규모,2021-04-18,2021,0.1033813097236173,0.1611934174169587,0.28411706914077733,0.12036631065295116,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.55489544816504,37.46922863256455]}"
000000000000000005d6,0.02,0.061543309664895296,소규모,2021-04-22,2021,0.08023914887317174,0.2195721672986528,0.1883740280494938,0.14178245853806704,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.23481671544765,38.242896042640574]}"
0000000000000000057b,0.03,0.02131167998061445,소규모,2021-01-17,2021,0.2097918297482007,0.29924140956783546,0.2304024422325955,0.23110350972881516,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.08394749040534,37.6830603644815]}"
00000000000000000580,0.03,0.054238140540789966,소규모,2021-02-25,2021,0.052515286013438335,0.17291323192356442,0.2800996571500439,0.1067534265542283,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.05937784360084,37.3770902274972]}"
0000000000000000058a,0.03,0.01724308690025428,소규모,2021-03-26,2021,0.1410344394822951,0.21988676368297827,0.26491537090728556,0.15827752638254938,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.22646481917451,37.3259710930205]}"
0000000000000000058e,0.03,-0.0052030453409775,소규모,2021-04-25,2021,0.0960180300590567,0.1039883706402661,0.31482375777085886,0.0908149847180792,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.30385251795708,37.15238720721196]}"
00000000000000000595,0.03,0.10684582721686738,소규모,2021-02-23,2021,0.11692288685797216,0.2352758401037749,0.21631109821909728,0.22376871407483953,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.28511091622946,37.98585116241468]}"
0000000000000000059e,0.03,0.03718247201354449,소규모,2021-02-26,2021,0.17047666998368027,0.268147350062926,0.21149733634740406,0.20765914199722477,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.2035940898714,37.9187729052677]}"
000000000000000005a0,0.03,0.02766627071947128,소규모,2021-01-03,2021,0.24390275851824375,0.3234479235718195,0.2791947766583354,0.27156902923771503,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.19952738971068,37.96750196157976]}"
000000000000000005af,0.03,0.028176793365316727,소규모,2021-04-17,2021,0.209178011846041,0.2721878725893145,0.3605040180150802,0.23735480521135774,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.62339615854808,37.54361089723709]}"
000000000000000005d4,0.03,0.19037991507790553,소규모,2021-05-09,2021,0.03152187560043694,0.2288011541953454,0.10159645761295584,0.22190179067834248,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.1862303503693,38.23694314273422]}"
000000000000000005de,0.03,0.05791023755764388,소규모,2021-04-25,2021,0.09137393188399659,0.17014910600554034,0.2298962518876388,0.14928416944164047,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.76109319907849,37.14174333299738]}"
000000000000000005c3,0.04,0.0538459352651135,소규모,2021-06-08,2021,0.27771535251935797,0.317305976510274,0.3479984185150144,0.33156128778447147,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.07008214747594,37.799572215906984]}"
00000000000000000581,0.05,0.0034462704755782725,소규모,2021-01-05,2021,0.3339590648584316,0.39150047747649014,0.3552029371485305,0.33740533533400985,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.07074855128717,37.70281864124932]}"
0000000000000000058b,0.05,0.007295356525380742,소규모,2021-02-26,2021,0.1355737327406564,0.18961284373391277,0.24810282558661753,0.14286908926603714,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.20516369344223,37.206542989506055]}"
0000000000000000059d,0.05,0.021318832578160543,소규모,2021-03-23,2021,0.07170459439544932,0.1465964273318831,0.18966086562740733,0.09302342697360987,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.21492466564821,37.81604859429947]}"
000000000000000005a2,0.05,0.021119931787722562,소규모,2021-03-19,2021,0.10231027686385138,0.18283381964489928,0.27552907979906927,0.12343020865157395,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.55412848278384,37.343727233415315]}"
000000000000000005a9,0.05,0.024774153538466223,소규모,2021-02-28,2021,0.1134888928437316,0.18373827095380732,0.219865234862504,0.13826304638219783,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.44244583779923,37.52614905751179]}"
0000000000000000057d,0.06,0.04350629258624713,소규모,2021-03-17,2021,0.038249745953958074,0.1745132191648546,0.2505224640286239,0.0817560385402052,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.01430525015262,37.470651085800604]}"
0000000000000000058c,0.06,0.039830268034750926,소규모,2021-04-09,2021,0.2662275507173145,0.3191807878359279,0.4320067906680927,0.30605781875206545,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.12686187894373,37.06540798206344]}"
00000000000000000593,0.06,-0.05298391908450749,소규모,2021-12-13,2021,0.05025369532420282,0.03430359943757102,0.07810586005550288,-0.00273022376030467,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.32988474990711,37.38325716425412]}"
000000000000000005a4,0.06,0.05775254348480707,소규모,2021-02-14,2021,0.17179865566317234,0.24567344419601989,0.1982208593021901,0.22955119914797942,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.75427523356775,37.34744612369389]}"
000000000000000005ac,0.06,-0.03782118187310357,소규모,2021-11-16,2021,0.1585075868728027,0.14187993707156588,0.19159073188655998,0.12068640499969913,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.35099413429411,37.60614978951167]}"
000000000000000005ae,0.06,0.05938503576368247,소규모,2021-02-12,2021,0.09943994791725373,0.18693724544222265,0.1580430890152539,0.1588249836809362,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.67514848537436,37.453537055957476]}"
0000000000000000059b,0.07,0.010186506000035733,소규모,2021-01-01,2021,0.18847381145841208,0.2887783675538723,0.26953043069901833,0.1986603174584478,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.2768883338869,37.48956659246932]}"
0000000000000000058f,0.08,0.057983976400843976,소규모,2021-02-15,2021,0.10256314535652623,0.18469959171355912,0.2164498801286406,0.1605471217573702,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.26666807427242,37.27392000642362]}"
0000000000000000057e,0.09,0.0526297803561091,소규모,2021-02-13,2021,0.17963958747744835,0.2735850082532309,0.3086050200764458,0.23226936783355745,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.09451110080097,37.476933959184905]}"
000000000000000005ca,0.09,0.04005881947249004,소규모,2021-01-20,2021,0.19817411552092284,0.22134428511247048,0.17992835328096926,0.2382329349934129,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.97135765015268,37.58291787302321]}"
00000000000000000589,0.1,0.017533182727983265,소규모,2021-04-02,2021,0.1567730254180941,0.2294257980704157,0.3475625197711392,0.17430620814607736,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.23070988337741,37.236548280494695]}"
00000000000000000591,0.1,0.07867205272230599,소규모,2021-02-22,2021,0.17614017657777048,0.25126805053098883,0.21812438880231572,0.25481222930007646,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.83294269435267,38.029318479483685]}"
00000000000000000598,0.1,0.01151689216078891,소규모,2021-03-25,2021,0.13828432184616918,0.23150225517970288,0.2415755014565614,0.1498012140069581,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.33890551133823,37.287662955870346]}"
000000000000000005a7,0.1,0.00954189149918927,소규모,2021-12-06,2021,0.35474488874825905,0.36105240618448636,0.38254765242297206,0.3642867802474483,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.55631344230002,37.889784289319245]}"
000000000000000005a8,0.1,0.04358134768265637,소규모,2021-02-27,2021,0.059149924469310014,0.1518964092437162,0.15426149854090754,0.10273127215196638,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.37423496898468,37.561857538747795]}"
000000000000000005c7,0.1,0.04643881198067304,소규모,2021-02-26,2021,0.1745895603073087,0.2810957748645681,0.2810532620587205,0.22102837228798175,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.76346098173785,37.73451393153721]}"
000000000000000005c8,0.1,0.02329603223714652,소규모,2021-05-14,2021,0.24567361207025137,0.2814003852923554,0.3068994402707609,0.2689696443073979,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.1919716747719,37.40548132390449]}"
000000000000000005c5,0.15,0.09714681874276757,소규모,2021-01-12,2021,0.14261764531462023,0.27762601092301764,0.15648590172336405,0.2397644640573878,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.0228959401284,37.62402632563493]}"
00000000000000000596,0.16,0.04582375099062298,소규모,2021-02-27,2021,0.09523296206346758,0.18778464716962806,0.2014382566385366,0.14105671305409057,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.2865155330613,37.43214228910304]}"
00000000000000000588,0.2,0.019302525848125127,소규모,2021-03-17,2021,0.06911476760845468,0.12425857224381082,0.21773345075949302,0.08841729345657981,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.02733028432975,37.16282150367702]}"
000000000000000005a3,0.2,-0.0038375775200603507,소규모,2021-03-20,2021,0.11553769621313667,0.17217685417709938,0.2714610758399061,0.11170011869307632,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.58939105391451,37.38531280983975]}"
000000000000000005ad,0.2,0.02002425815658787,소규모,2021-04-02,2021,0.28741602403685296,0.36423438426611526,0.3252726796536081,0.30744028219344083,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.74121452658221,37.582900036619]}"
000000000000000005be,0.2,0.024015608645895983,소규모,2021-05-09,2021,0.06998742498310204,0.1384145387978966,0.1429596038877089,0.09400303362899802,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.83052140248063,37.59275910904817]}"
000000000000000005db,0.2,0.15519896950019715,소규모,2021-05-06,2021,0.22398737307820463,0.25601568197801866,0.4664545084104026,0.3791863425784018,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[128.19655117155378,38.25136387554107]}"
000000000000000005a5,0.25,0.14284422332650756,소규모,2021-11-15,2021,0.2066071104279528,0.16036935470635288,0.13067829254293128,0.34945133375446036,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.13372443546498,38.19196864950918]}"
00000000000000000585,0.3,0.04688562777392391,소규모,2021-05-12,2021,0.06645775476610254,0.15964530168314545,0.32610171739227223,0.11334338254002645,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.28321579828173,37.67257255880379]}"
00000000000000000587,0.3,0.011082530393105222,소규모,2021-01-01,2021,0.17686232208331296,0.2722571717095356,0.25231689708939464,0.18794485247641818,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.31871470176822,37.67580540706755]}"
00000000000000000594,0.3,0.04600361309217052,소규모,2021-04-25,2021,0.23688789034686383,0.3708129225690314,0.2693046751175072,0.28289150343903435,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.21037192347265,37.988713905291]}"
00000000000000000592,0.4,0.04303121756673303,소규모,2021-04-01,2021,0.13133991406409215,0.2740147715501455,0.44373952111524956,0.17437113163082518,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.29362779924155,37.12086582186515]}"
000000000000000005b4,0.4,0.0041020492299489175,소규모,2021-02-18,2021,0.17469743376527017,0.1724096961029936,0.21549929550978578,0.17879948299521908,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.84296921486762,37.73606569870381]}"
0000000000000000059f,0.5,0.03424838620249937,소규모,2021-03-10,2021,0.41926451453242586,0.47083069831863034,0.44932561928290043,0.45351290073492523,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.1392670980744,37.96491568296876]}"
000000000000000005d7,0.5,0.11741839221457989,소규모,2021-02-20,2021,0.027081608493932766,0.13640129362702502,0.09539559607465364,0.14450000070851265,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.58743350855202,38.17935385262898]}"
000000000000000005d8,0.5,0.1127580201787515,소규모,2021-03-31,2021,0.17855656662969696,0.2570662262843027,0.44453336174259084,0.29131458680844846,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.99321170441561,38.187157279472494]}"
000000000000000005bc,0.7,0.044900045101744945,소규모,2021-01-24,2021,0.3259207423088742,0.374450333670813,0.3495159660495365,0.37082078741061913,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.82345372731093,37.674012848444065]}"
00000000000000000586,1.0,-0.12485918858066836,소규모,2021-11-18,2021,0.2627097150206713,0.20707003692684428,0.2985484980357883,0.13785052644000295,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.22297780215074,37.69101540076085]}"
000000000000000005b7,1.0,-0.07051139031169573,소규모,2021-01-17,2021,0.42196004343850013,0.31750407362704364,0.2877717897755682,0.3514486531268044,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.08228470930501,37.53598583443569]}"
000000000000000005d0,1.0,0.006603185585683208,소규모,2021-04-21,2021,0.17270421192918722,0.20398269099396535,0.34751430062152877,0.17930739751487043,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.64335309710907,37.67982751621775]}"
000000000000000005b1,1.5,-0.013670588366703346,소규모,2021-04-25,2021,0.25107619039288803,0.31160650805453516,0.2965821571470878,0.2374056020261847,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.0927700536359,37.28503208624882]}"
0000000000000000030e,30.0,0.0,중규모,2011-01-31,2011,-9999.0,0.1325291717748855,0.08696189858683424,-9999.0,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.71617913551395,37.93499065579908]}"
0000000000000000005a,52.0,0.003287343611787563,중규모,2015-02-08,2015,0.2508268487660743,0.23370158801459656,0.15564075422533682,0.25411419237786187,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.17231395957407,37.17306405879678]}"
0000000000000000009c,11.0,-0.03206684040819936,중규모,2015-03-22,2015,0.1539991072770936,0.10765877449721405,0.09774053422337703,0.12193226686889423,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.79941917263284,38.07117160197132]}"
00000000000000000340,17.73,0.0479672749229596,중규모,2018-01-14,2018,0.25381297199152286,0.2358278818421422,0.29559530047044313,0.30178024691448246,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.551990575625,38.104186786171034]}"
